790703,91.46875,91.46875,91.15625,91.25,87,91
790705,91.09375,91.09375,91.09375,91.09375,0,91
790706,90.90625,91.1875,90.875,91.1875,2,93
790709,91.03125,91.03125,90.9375,91,153,215
790710,90.59375,90.59375,90.53125,90.53125,60,258
790711,90.5,90.5,90.25,90.25,1,258
790712,90.46875,90.46875,90.46875,90.46875,0,258
790713,90.40625,90.65625,90.40625,90.625,260,365
790716,90.15625,90.1875,90.15625,90.1875,12,377
790717,89.875,89.9375,89.875,89.9375,12,379
790718,89.875,89.875,89.6875,89.6875,20,398
790719,89.84375,89.875,89.75,89.75,51,369
790720,90.25,90.25,90.25,90.25,0,369
790723,90,90,89.75,89.75,75,434
790724,89.65625,89.6875,89.3125,89.3125,202,629
790725,89.71875,89.78125,89.625,89.78125,15,644
790726,90.0625,90.0625,90.0625,90.0625,0,644
790727,89.78125,89.78125,89.65625,89.65625,2,642
790730,89.65625,89.90625,89.65625,89.8125,103,542
790731,90,90,90,90,0,542
790801,90.25,90.25,90.1875,90.1875,1,542
790802,90.5,90.625,90.5,90.59375,100,546
790803,90.40625,90.40625,90.40625,90.40625,316,736
790806,90.4375,90.625,90.4375,90.5625,42,747
790807,90.5,90.71875,90.5,90.59375,25,769
790808,90.3125,90.3125,90.25,90.25,0,769
790809,90.15625,90.15625,89.90625,89.90625,11,762
790810,89.90625,89.90625,89.71875,89.8125,1,763
790813,89.625,89.875,89.625,89.8125,37,786
790814,90.125,90.125,90.0625,90.0625,100,866
790815,90.03125,90.03125,89.96875,89.96875,80,813
790816,90.03125,90.03125,90.03125,90.03125,0,813
790817,90.125,90.125,90,90.0625,44,846
790820,90,90,90,90,0,846
790821,89.84375,89.84375,89.8125,89.8125,20,856
790822,89.6875,89.6875,89.59375,89.6875,31,856
790823,89.875,89.875,89.46875,89.53125,42,853
790824,89.3125,89.3125,89.1875,89.1875,111,916
790827,89.125,89.28125,89.0625,89.28125,288,822
790828,89.25,89.25,89.1875,89.25,4,820
790829,89.21875,89.3125,89.21875,89.25,11,831
790830,89,89,88.78125,88.8125,22,843
790831,88.8125,88.875,88.6875,88.6875,174,849
790904,88.5625,88.59375,88.21875,88.3125,32,854
790905,88.28125,88.28125,87.625,87.625,106,787
790906,87.5,87.875,87.375,87.875,524,1151
790907,87.625,87.75,87.40625,87.75,44,1139
790910,87.6875,87.75,87.4375,87.4375,9,1142
790911,87.5625,88.1875,87.5625,88.125,37,1139
790912,88.34375,88.375,87.65625,87.65625,35,1153
790913,87.59375,87.59375,87.4375,87.46875,4,1152
790914,87.75,87.75,87.5625,87.6875,32,1162
790917,87.375,87.59375,87.21875,87.21875,15,1166
790918,87.0625,87.3125,86.9375,87.3125,17,1174
790919,87.5,87.875,87.5,87.75,265,1072
790920,87.6875,88.125,87.53125,88.0625,273,1021
790921,88.40625,88.625,88.3125,88.375,224,1174
790924,88.34375,88.34375,87.6875,87.6875,1,1175
790925,87.78125,87.90625,87.78125,87.90625,22,1177
790926,87.75,87.75,87.3125,87.3125,36,1157
790927,87.3125,87.3125,86.625,86.625,50,1175
790928,86.6875,86.96875,86.53125,86.96875,76,1186
791001,86.5625,86.5625,86.09375,86.09375,14,1177
791002,86,86.5625,86,86.5625,263,1027
791003,86.3125,86.6875,86.3125,86.3125,47,1050
791004,86.125,86.1875,85.9375,85.96875,146,1061
791005,85.84375,85.84375,85.71875,85.75,25,1063
791008,85.1875,85.1875,84.96875,84.96875,28,1067
791009,84.78125,84.78125,83.96875,83.96875,207,1005
791010,82.96875,83.21875,82.96875,82.96875,75,1018
791011,83.375,83.375,82.34375,82.71875,84,948
791012,82.1875,83.03125,82.1875,83.03125,163,897
791015,82.3125,82.34375,81.9375,81.9375,200,981
791016,82.15625,82.5625,81.65625,82.5625,151,1074
791017,82.8125,83.25,82.8125,83.125,146,1128
791018,82.875,82.875,82.15625,82.1875,233,1253
791019,81.1875,81.1875,81.1875,81.1875,1,1252
791022,80.25,80.25,80.1875,80.1875,512,1529
791023,79.5,79.5,78.9375,78.9375,505,1794
791024,78.71875,80.3125,78.71875,79.96875,411,1871
791025,79.5625,80,79.5625,79.75,71,1937
791026,81.125,81.5,81.125,81.5,15,1922
791029,81,81,80.65625,80.65625,50,1936
791030,80.34375,81.625,80.15625,81.09375,201,1917
791031,82.625,82.625,80.625,80.625,57,1862
791101,79.75,81.21875,79.75,81.09375,412,1839
791102,80.84375,80.84375,80.1875,80.1875,63,1791
791105,80.15625,80.46875,80.15625,80.28125,95,1844
791106,80.15625,80.3125,80.09375,80.125,314,2016
791107,79.4375,79.5625,79.4375,79.5,110,2125
791108,79.40625,80,79.40625,80,414,2331
791109,81.65625,82,81.65625,82,112,2345
791112,82.84375,83.46875,82.84375,83.46875,395,2356
791113,82.8125,82.875,82.46875,82.46875,551,2497
791114,81.4375,81.84375,81.4375,81.84375,3,2413
791115,82.0625,82.46875,81.96875,82.46875,337,2590
791116,81.90625,81.90625,81.4375,81.4375,187,2635
791119,81.1875,81.53125,81.1875,81.40625,194,2640
791120,82.0625,82.0625,81.78125,81.78125,155,2675
791121,81.28125,82.25,81.28125,82.125,329,2953
791123,82.9375,83.28125,82.9375,83.28125,208,2961
791126,83.78125,84.5625,83.6875,84.09375,829,3147
791127,83.875,84.75,83.875,84.1875,759,3446
791128,83.71875,83.8125,83.5,83.71875,562,3778
791129,83.75,84.125,83.75,84.125,133,3821
791130,83.5625,83.59375,83.5625,83.5625,416,3967
791203,82.9375,83.625,82.875,83.59375,236,4124
791204,84.09375,84.25,84.03125,84.125,320,4282
