"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,89.09400,89.18800,88.96900,88.96900,1,38
01/04/2000,89.71900,89.71900,89.71900,89.71900,0,38
01/05/2000,88.81200,88.81200,88.81200,88.81200,0,38
01/06/2000,89.53100,89.53100,89.53100,89.53100,0,38
01/07/2000,90.06200,90.06200,90.06200,90.06200,0,38
01/10/2000,89.71900,89.71900,89.71900,89.71900,0,38
01/11/2000,88.75000,88.75000,88.75000,88.75000,0,38
01/12/2000,88.56200,88.56200,88.56200,88.56200,0,38
01/13/2000,88.40600,89.43800,88.40600,89.43800,3,39
01/14/2000,88.93800,88.93800,88.93800,88.93800,0,39
01/18/2000,88.37500,88.37500,88.37500,88.37500,0,39
01/19/2000,88.68800,88.68800,88.68800,88.68800,0,39
01/20/2000,88.56200,88.56200,88.56200,88.56200,0,239
01/21/2000,88.90600,88.90600,88.90600,88.90600,0,39
01/24/2000,89.53100,89.53100,89.53100,89.53100,0,39
01/25/2000,89.78100,89.78100,89.78100,89.78100,0,39
01/26/2000,90.50000,90.50000,90.50000,90.50000,0,39
01/27/2000,91.25000,91.25000,91.25000,91.25000,0,39
01/28/2000,92.50000,93.00000,92.50000,92.56200,8,33
01/31/2000,92.00000,92.00000,91.81200,91.81200,34,64
02/01/2000,92.43800,92.46900,92.43800,92.46900,30,34
02/02/2000,93.00000,93.03100,93.00000,93.03100,2,41
02/03/2000,93.93800,93.93800,93.90600,93.90600,23,36
02/04/2000,93.56200,93.56200,93.56200,93.56200,2,38
02/07/2000,92.68800,92.68800,92.68800,92.68800,0,36
02/08/2000,93.84400,93.84400,93.84400,93.84400,0,38
02/09/2000,92.71900,92.71900,92.71900,92.71900,5,36
02/10/2000,92.00000,92.00000,91.87500,91.87500,3,35
02/11/2000,92.59400,92.59400,92.46900,92.46900,304,332
02/14/2000,93.06200,93.21900,93.06200,93.21900,50,382
02/15/2000,92.81200,92.81200,92.81200,92.81200,10,382
02/16/2000,92.78100,92.78100,92.78100,92.78100,25,407
02/17/2000,93.53100,93.53100,93.28100,93.28100,50,357
02/18/2000,94.12500,94.12500,94.03100,94.12500,105,252
02/22/2000,95.12500,95.12500,95.12500,95.12500,2,252
02/23/2000,94.59400,94.59400,94.43800,94.43800,191,353
02/24/2000,95.06200,95.06200,94.75000,94.75000,100,302
02/25/2000,94.21900,94.21900,94.21900,94.21900,10,292
02/28/2000,93.65600,93.65600,93.65600,93.65600,0,292
02/29/2000,94.31200,94.31200,94.31200,94.31200,0,292
03/01/2000,94.12500,94.12500,94.12500,94.12500,0,292
03/02/2000,94.40600,94.40600,94.40600,94.40600,127,405
03/03/2000,94.78100,95.00000,94.78100,94.81200,2,405
03/06/2000,94.56200,94.56200,94.40600,94.43800,5,405
03/07/2000,94.34400,94.34400,94.34400,94.34400,0,405
03/08/2000,94.00000,94.00000,94.00000,94.00000,40,415
03/09/2000,94.65600,94.65600,94.12500,94.12500,2,416
03/10/2000,93.84400,93.87500,93.75000,93.75000,12,408
03/13/2000,93.90600,93.90600,93.90600,93.90600,0,367
03/14/2000,94.59400,94.59400,94.59400,94.59400,0,407
03/15/2000,94.96900,94.96900,94.96900,94.96900,60,411
03/16/2000,95.18800,95.37500,95.18800,95.28100,80,411
03/17/2000,95.84400,95.84400,95.71900,95.71900,162,485
03/20/2000,95.71900,95.87500,95.71900,95.87500,1,486
03/21/2000,95.96900,96.12500,95.96900,96.12500,94,505
03/22/2000,96.15600,96.15600,96.00000,96.09400,4,493
03/23/2000,96.28100,97.03100,96.28100,96.59400,300,435
03/24/2000,95.81200,95.81200,95.59400,95.59400,1,435
03/27/2000,95.65600,95.65600,95.65600,95.65600,0,435
03/28/2000,95.68800,95.68800,95.68800,95.68800,0,435
03/29/2000,95.65600,95.65600,95.65600,95.65600,0,435
03/30/2000,96.75000,96.75000,96.75000,96.75000,0,435
03/31/2000,97.31200,97.31200,97.28100,97.28100,60,435
04/03/2000,97.43800,97.43800,97.43800,97.43800,56,436
04/04/2000,97.56200,98.34400,97.50000,98.34400,507,564
04/05/2000,98.50000,98.84400,98.09400,98.09400,357,506
04/06/2000,98.25000,98.25000,98.25000,98.25000,2,506
04/07/2000,98.93800,99.06200,98.84400,99.06200,110,455
04/10/2000,99.12500,99.15600,99.00000,99.12500,140,533
04/11/2000,98.62500,98.68800,98.18800,98.18800,53,583
04/12/2000,98.18800,98.18800,97.53100,97.53100,12,584
04/13/2000,97.25000,98.06200,97.25000,98.06200,10,584
04/14/2000,98.28100,98.28100,98.28100,98.28100,1,585
04/17/2000,97.09400,97.09400,97.09400,97.09400,1695,2143
04/18/2000,96.96900,96.96900,96.96900,96.96900,420,2245
04/19/2000,97.71900,97.84400,97.71900,97.84400,101,2244
04/20/2000,97.90600,97.90600,97.90600,97.90600,176,2247
04/24/2000,97.46900,97.46900,97.46900,97.46900,0,2247
04/25/2000,96.87500,96.87500,96.87500,96.87500,41,2206
04/26/2000,96.75000,96.75000,96.75000,96.75000,5,2204
04/27/2000,96.03100,96.03100,96.03100,96.03100,120,2105
04/28/2000,96.34400,96.34400,96.34400,96.34400,0,2105
05/01/2000,96.25000,96.25000,96.25000,96.25000,25,2130
05/02/2000,95.59400,95.59400,95.59400,95.59400,4,2126
05/03/2000,94.53100,94.53100,94.53100,94.53100,35,2136
05/04/2000,93.56200,93.56200,93.56200,93.56200,554,5634
05/05/2000,93.25000,93.34400,93.25000,93.31200,12,2156
05/08/2000,92.62500,92.62500,92.62500,92.62500,20,2136
05/09/2000,93.21900,93.21900,93.21900,93.21900,0,2136
05/10/2000,93.84400,93.84400,93.84400,93.84400,40,2136
05/11/2000,94.03100,94.03100,94.03100,94.03100,67,2136
05/12/2000,93.12500,93.28100,93.12500,93.28100,1,2136
05/15/2000,93.87500,93.87500,93.87500,93.87500,27,2109
05/16/2000,94.25000,94.37500,94.25000,94.37500,30,2129
05/17/2000,94.03100,94.03100,93.59400,93.84400,112,2139
05/18/2000,93.25000,93.37500,92.93800,92.93800,146,2240
05/19/2000,93.21900,93.21900,93.06200,93.15600,99,2287
05/22/2000,94.00000,94.00000,93.87500,93.87500,18,2290
05/23/2000,93.90600,93.90600,93.90600,93.90600,100,2287
05/24/2000,93.84400,93.84400,93.59400,93.59400,277,2501
05/25/2000,93.90600,94.75000,93.90600,94.75000,6,2500
05/26/2000,94.53100,95.25000,94.50000,95.21900,114,2482
05/30/2000,95.06200,95.06200,94.68800,94.68800,125,2453
05/31/2000,94.90600,95.75000,94.90600,95.62500,277,2461
06/01/2000,95.62500,96.62500,95.59400,96.40600,450,2433
06/02/2000,96.43800,97.75000,96.43800,96.59400,1260,3220
06/05/2000,96.56200,97.00000,96.46900,96.93800,173,3185
06/06/2000,96.68800,96.93800,96.43800,96.90600,26,3211
06/07/2000,96.78100,97.21900,96.78100,97.21900,299,3300
06/08/2000,97.09400,97.43800,96.65600,97.40600,236,3406
06/09/2000,97.68800,97.68800,97.09400,97.31200,16,3416
06/12/2000,97.40600,97.50000,97.40600,97.50000,4,3413
06/13/2000,97.40600,97.40600,96.65600,96.68800,187,3501
