871222,81.15625,81.15625,81.15625,81.15625,2,0
871223,82.28125,82.28125,82.28125,82.28125,0,0
871224,82,82,82,82,0,0
871228,81.21875,81.21875,81.21875,81.21875,0,0
871229,81.6875,81.6875,81.6875,81.6875,0,0
871230,81.84375,81.84375,81.84375,81.84375,0,0
871231,81.03125,81.03125,81.03125,81.03125,0,0
880104,81.46875,81.46875,81.46875,81.46875,0,0
880105,82.09375,82.09375,82.09375,82.09375,0,0
880106,81.3125,81.3125,81.3125,81.3125,0,0
880107,81.40625,81.40625,81.40625,81.40625,0,0
880108,79.53125,79.53125,79.53125,79.53125,0,0
880111,80.40625,80.40625,80.40625,80.40625,0,0
880112,80.21875,80.21875,80.21875,80.21875,0,0
880113,81,81,81,81,0,0
880114,80.96875,80.96875,80.96875,80.96875,0,0
880115,83.65625,83.65625,83.65625,83.65625,0,0
880118,83.28125,83.28125,83.28125,83.28125,0,0
880119,83.34375,83.34375,83.34375,83.34375,0,0
880120,83.65625,83.65625,83.65625,83.65625,0,0
880121,84.28125,84.28125,84.28125,84.28125,0,0
880122,84.71875,84.71875,84.71875,84.71875,0,0
880125,85.09375,85.09375,85.09375,85.09375,0,0
880126,84.21875,84.21875,84.21875,84.21875,0,0
880127,85.375,85.5625,85.375,85.5625,4,4
880128,86.3125,86.3125,86.3125,86.3125,0,4
880129,86.9375,86.9375,86.9375,86.9375,0,4
880201,86.875,86.875,86.875,86.875,0,4
880202,87.4375,87.9375,87.4375,87.59375,4,4
880203,86.71875,86.71875,86.71875,86.71875,0,4
880204,86.8125,86.8125,86.8125,86.8125,0,4
880205,87.59375,87.59375,87.375,87.375,2,6
880208,86.90625,86.90625,86.90625,86.90625,0,6
880209,87.09375,87.09375,87.09375,87.09375,0,6
880210,87.59375,87.59375,87.59375,87.59375,0,6
880211,86.96875,86.96875,86.96875,86.96875,0,6
880212,85.90625,85.90625,85.90625,85.90625,0,6
880216,85.8125,85.8125,85.8125,85.8125,0,6
880217,85.59375,85.59375,85.59375,85.59375,0,6
880218,85.84375,85.84375,85.84375,85.84375,0,6
880219,86.1875,86.1875,86.1875,86.1875,0,6
880222,86.375,86.375,86.375,86.375,0,6
880223,87,87,87,87,0,6
880224,87.09375,87.09375,87.09375,87.09375,0,6
880225,86.53125,86.53125,86.53125,86.53125,0,6
880226,87,87,87,87,0,6
880229,87.15625,87.15625,87.15625,87.15625,0,6
