"Date","Open","High","Low","Close","Volume","OpenInt"
12/02/1999,92.81200,92.93800,92.50000,92.53100,190168,474977
12/03/1999,92.53100,93.62500,92.40600,93.40600,386550,496318
12/06/1999,93.40600,93.78100,93.40600,93.59400,128431,489795
12/07/1999,93.59400,94.12500,93.53100,94.06200,226829,502529
12/08/1999,94.09400,94.15600,93.59400,93.71900,226829,502529
12/10/1999,93.93800,94.75000,93.84400,94.65600,256601,513105
12/13/1999,94.68800,94.68800,94.28100,94.31200,131430,493260
12/14/1999,94.28100,94.28100,93.00000,93.03100,324358,506956
12/15/1999,93.00000,93.25000,92.56200,92.62500,206251,505482
12/16/1999,92.62500,92.81200,91.68800,91.84400,313291,514528
12/17/1999,91.84400,92.18800,91.43800,91.81200,238222,519294
12/20/1999,91.87500,92.06200,91.18800,91.25000,120086,520386
12/21/1999,91.25000,92.15600,91.00000,91.03100,199894,523265
12/22/1999,91.09400,91.37500,90.78100,91.06200,127036,520001
12/23/1999,91.06200,91.56200,90.84400,90.93800,70309,519698
12/27/1999,90.93800,91.37500,90.68800,91.25000,62439,521981
12/28/1999,91.28100,91.34400,91.00000,91.06200,53256,527296
12/29/1999,91.06200,91.53100,91.06200,91.31200,76248,529351
12/30/1999,91.31200,91.53100,91.03100,91.43800,81234,523284
12/31/1999,91.43800,91.59400,90.78100,90.93800,55190,522589
01/03/2000,90.78100,90.78100,89.81200,89.87500,244460,531372
01/04/2000,89.84400,90.71900,89.34400,90.62500,411245,552356
01/05/2000,90.65600,90.93800,89.56200,89.68800,401624,559447
01/06/2000,89.65600,90.46900,89.59400,90.40600,338467,551660
01/07/2000,90.50000,91.00000,89.75000,90.93800,439191,567338
01/10/2000,90.90600,90.93800,90.34400,90.56200,439191,567338
01/12/2000,89.62500,89.96900,89.28100,89.40600,384741,585974
01/13/2000,89.40600,90.31200,89.31200,90.28100,380855,582055
01/14/2000,90.31200,90.75000,89.50000,89.75000,469981,597119
01/18/2000,89.68800,89.84400,89.00000,89.21900,277119,604826
01/19/2000,89.21900,89.68800,89.09400,89.53100,298486,610273
01/20/2000,89.56200,90.15600,89.03100,89.40600,470670,623803
01/21/2000,89.40600,89.87500,89.18800,89.71900,388884,633543
01/24/2000,89.75000,90.37500,89.62500,90.34400,235533,627464
01/25/2000,90.37500,91.00000,90.18800,90.59400,417949,617954
01/26/2000,90.59400,91.31200,90.50000,91.25000,424844,618518
01/27/2000,91.25000,92.06200,91.09400,91.93800,541097,606651
01/28/2000,91.96900,93.53100,90.93800,92.90600,751968,613274
01/31/2000,92.90600,93.06200,92.15600,92.21900,312072,594516
02/01/2000,92.25000,93.00000,92.09400,92.87500,337940,591174
02/02/2000,92.87500,93.84400,92.62500,93.46900,499813,582872
02/03/2000,93.46900,95.34400,93.43800,94.43800,708569,575172
02/04/2000,94.43800,94.87500,93.56200,94.12500,409305,580496
02/07/2000,93.93800,93.93800,93.21900,93.37500,243728,561785
02/08/2000,93.31200,94.65600,93.28100,94.53100,329908,572157
02/09/2000,94.53100,95.00000,93.31200,93.59400,493065,539942
02/10/2000,93.59400,94.09400,92.68800,92.81200,427557,533780
02/11/2000,92.84400,93.65600,92.68800,93.31200,309136,517887
02/14/2000,93.28100,94.15600,93.25000,94.12500,189010,526598
02/15/2000,94.18800,94.18800,93.50000,93.75000,244784,492928
02/16/2000,93.75000,93.81200,93.31200,93.68800,204738,483618
02/17/2000,93.68800,94.50000,93.53100,94.15600,410224,496241
02/18/2000,94.18800,94.93800,94.09400,94.87500,252070,466733
02/22/2000,94.90600,95.96900,94.90600,95.84400,316262,473122
02/23/2000,95.78100,95.78100,95.15600,95.18800,248115,421605
02/24/2000,95.18800,96.09400,95.18800,95.50000,481249,389301
02/25/2000,95.40600,95.62500,94.75000,94.90600,487537,301677
02/28/2000,95.15600,95.25000,94.09400,94.40600,175648,188873
02/29/2000,94.46900,95.15600,94.34400,95.06200,85357,144614
03/01/2000,95.09400,95.40600,94.71900,94.87500,31298,125690
03/02/2000,94.84400,95.46900,94.53100,95.18800,22397,119391
03/03/2000,95.31200,95.84400,95.03100,95.59400,19355,110117
03/06/2000,95.40600,95.65600,95.09400,95.21900,16311,94270
03/07/2000,95.15600,95.56200,94.84400,95.12500,18991,85921
03/08/2000,95.46900,95.46900,94.90600,94.90600,19295,74357
03/09/2000,94.96900,95.65600,94.87500,95.03100,15688,67123
03/10/2000,94.96900,95.12500,94.46900,94.59400,10216,62426
03/13/2000,94.78100,95.53100,94.56200,94.71900,11823,58583
03/14/2000,94.68800,95.43800,94.25000,95.40600,23939,50032
03/15/2000,95.50000,96.15600,95.12500,95.81200,16603,39300
03/16/2000,95.81200,96.37500,95.78100,96.09400,13194,39109
03/17/2000,96.31200,96.65600,96.18800,96.53100,7838,35747
03/20/2000,96.34400,96.81200,96.31200,96.65600,4786,31920
03/21/2000,96.65600,96.90600,96.50000,96.87500,15701,23396
03/22/2000,97.06200,97.06200,96.68800,96.71900,14140,17361
