800811,75.03125,75.03125,74.21875,74.28125,27,72
800812,74.3125,75.1875,74.3125,75.09375,27,73
800813,75.25,75.25,75.25,75.25,0,73
800814,75.28125,75.28125,75.28125,75.28125,0,73
800815,75,76.21875,75,76.21875,2,71
800818,74.84375,74.84375,74.4375,74.5,0,71
800819,74.6875,74.6875,73.8125,73.8125,8,64
800820,73.65625,74.0625,73.40625,74,2,62
800821,73.9375,73.9375,73.9375,73.9375,0,62
800822,74.0625,74.59375,73.875,74.59375,2,60
800825,73.59375,73.875,73.46875,73.46875,2,58
800826,73.5625,73.8125,73.375,73.40625,2,56
800827,73.28125,73.28125,72.6875,72.6875,2,54
800828,72.59375,72.59375,71.875,72.125,7,52
800829,73.46875,73.46875,73.46875,73.46875,0,52
800902,74.5,74.5,74.5,74.5,0,52
800903,75.25,75.4375,74.78125,75.0625,4,48
800904,74.78125,74.78125,74.78125,74.78125,0,48
800905,74.6875,75,74.25,74.40625,4,46
800908,73.8125,73.8125,73.8125,73.8125,0,46
800909,74.59375,74.59375,74.59375,74.59375,0,46
800910,74.6875,75,74.59375,74.59375,10,36
800911,74.0625,74.0625,73.625,73.71875,2,34
800912,73.71875,73.71875,73.46875,73.46875,0,34
800915,72.375,72.53125,72.125,72.28125,3,34
800916,72.71875,72.78125,72.71875,72.78125,10,24
800917,71.78125,72.09375,71.78125,72.09375,1,24
800918,72.65625,72.65625,72.65625,72.65625,0,24
800919,73.21875,73.3125,73.21875,73.3125,13,24
800922,71.34375,71.34375,71.34375,71.34375,0,24
800923,71.375,71.375,71.03125,71.03125,15,10
800924,71.4375,71.4375,71.4375,71.4375,0,10
800925,70.5625,70.5625,70.5625,70.5625,0,10
800926,69.90625,69.90625,69.90625,69.90625,0,10
800929,69.1875,69.1875,69.1875,69.1875,0,10
800930,70.90625,70.90625,70.90625,70.90625,0,10
801001,70.75,70.75,70.75,70.75,0,10
801002,70.875,70.875,70.875,70.875,0,10
801003,72.875,72.875,72.875,72.875,0,10
801006,73.46875,73.46875,73.46875,73.46875,0,10
801007,72.90625,72.90625,72.90625,72.90625,0,10
801008,72.65625,72.65625,72.65625,72.65625,0,10
801009,74.375,74.375,74.375,74.375,0,10
801010,73.84375,73.84375,73.84375,73.84375,0,10
801013,73.6875,73.6875,73.6875,73.6875,0,10
801014,74.21875,74.21875,74.21875,74.21875,0,10
801015,74.4375,74.4375,74.4375,74.4375,0,10
801016,73.34375,73.34375,73.34375,73.34375,0,10
801017,72.40625,72.40625,72.40625,72.40625,0,10
801020,72.34375,72.34375,72.34375,72.34375,0,10
801021,71.59375,71.59375,71.59375,71.59375,0,10
801022,71,71,71,71,0,10
801023,70.90625,70.90625,70.90625,70.90625,0,10
801024,71.4375,71.4375,71.4375,71.4375,0,10
801027,69.4375,69.4375,69.4375,69.4375,0,10
801028,68.5,68.5,68.5,68.5,0,10
801029,67.84375,67.84375,67.84375,67.84375,0,10
801030,67.71875,67.71875,67.71875,67.71875,0,10
801031,68.09375,68.09375,68.09375,68.09375,0,10
801103,68.40625,68.40625,68.40625,68.40625,0,10
801105,66.96875,66.96875,66.96875,66.96875,0,10
801106,66.375,66.375,66.375,66.375,0,10
801107,67.8125,67.8125,67.8125,67.8125,0,10
801110,66.78125,66.78125,66.78125,66.78125,0,10
801111,68.78125,68.78125,68.78125,68.78125,0,10
801112,69.375,69.375,69.375,69.375,0,10
801113,69.5,69.5,69.5,69.5,0,10
801114,68.40625,68.40625,68.40625,68.40625,0,10
801117,67.65625,67.65625,67.65625,67.65625,0,10
801118,69.40625,69.40625,69.40625,69.40625,0,10
801119,70.21875,70.21875,70.21875,70.21875,0,10
801120,69.6875,69.6875,69.59375,69.59375,0,10
801121,68.6875,68.6875,68.65625,68.65625,2,10
801124,69.15625,69.15625,69.15625,69.15625,0,10
801125,69.03125,69.03125,69.03125,69.03125,0,10
801126,69.6875,69.6875,69.6875,69.6875,0,10
801128,68.9375,68.9375,68.9375,68.9375,0,10
801201,67.84375,67.84375,67.84375,67.84375,0,10
801202,68.125,68.125,68.125,68.125,0,10
801203,68.78125,68.78125,68.78125,68.78125,0,10
801204,68.625,68.625,68.625,68.625,0,10
801205,69.5625,69.5625,69.5625,69.5625,0,10
801208,68.78125,68.78125,68.78125,68.78125,0,10
801209,67.03125,67.03125,67.03125,67.03125,0,10
801210,66.75,66.75,66.75,66.75,0,10
801211,64.75,64.75,64.75,64.75,2,5
801212,66.75,66.75,66.75,66.75,0,5
801215,66.40625,66.40625,66.40625,66.40625,0,5
801216,65.875,65.875,65.875,65.875,0,5
801217,66.8125,66.8125,66.8125,66.8125,0,5
801218,67.625,67.625,67.5625,67.5625,2,5
801219,69.5625,69.5625,69.5625,69.5625,0,5
801222,71.5625,71.5625,71.5625,71.5625,0,5
801223,71.4375,71.4375,71.4375,71.4375,0,5
801224,71.78125,71.78125,71.78125,71.78125,0,5
801229,72,72,72,72,0,5
801230,71.03125,71.03125,70.71875,70.71875,2,5
801231,71.0625,71.0625,71.0625,71.0625,0,5
810102,71.5625,71.5625,71.5625,71.5625,0,5
810105,72.625,72.625,72.625,72.625,0,5
810106,72.5,72.5,72.5,72.5,0,5
810107,71.28125,71.28125,71.28125,71.28125,0,5
810108,71.3125,71.3125,71.3125,71.3125,0,5
810109,70,70,70,70,0,5
810112,69.9375,69.9375,69.9375,69.9375,0,5
810113,70.46875,70.46875,70.46875,70.46875,0,5
810114,70,70,70,70,0,5
810115,70.15625,70.15625,69.15625,69.15625,5,0
810116,70.03125,70.03125,70.03125,70.03125,0,0
