780922,93.1875,93.1875,93.1875,93.1875,1,1
780925,93.1875,93.1875,93.1875,93.1875,0,1
780926,93.25,93.3125,93.25,93.3125,12,13
780927,93.28125,93.28125,93.15625,93.15625,50,51
780928,93.15625,93.1875,93.15625,93.1875,12,60
780929,93.09375,93.09375,93.09375,93.09375,0,60
781002,92.28125,92.28125,92.28125,92.28125,0,60
781003,93.03125,93.09375,93.03125,93.09375,3,61
781004,93.03125,93.03125,93,93,2,61
781005,93,93,93,93,17,61
781006,93.65625,93.65625,93.65625,93.65625,1,62
781009,93.6875,93.6875,93.6875,93.6875,0,62
781010,94,94,94,94,0,62
781011,93.625,94.125,93.625,94.125,5,67
781012,93.96875,94.34375,93.96875,94.34375,50,99
781013,94.21875,94.21875,94.1875,94.1875,17,116
781016,93.65625,93.65625,93.65625,93.65625,0,116
781017,93.625,93.71875,93.625,93.71875,8,123
781018,93.53125,93.53125,93.46875,93.46875,5,128
781019,93.375,93.375,93.125,93.125,112,228
781020,93.03125,93.03125,92.65625,92.65625,10,233
781023,92.9375,92.9375,92.9375,92.9375,0,233
781024,93.15625,93.15625,93,93,5,233
781025,92.90625,92.90625,92.90625,92.90625,0,233
781026,92.59375,92.59375,92.5,92.5,30,263
781027,92.375,92.375,92.09375,92.09375,45,303
781030,92,92,91.59375,91.59375,1,303
781031,91.53125,91.53125,91.3125,91.46875,110,335
781101,92.21875,92.21875,92.21875,92.21875,1,336
781102,92.96875,92.96875,92.96875,92.96875,0,336
781103,92.59375,92.59375,92.5625,92.5625,51,373
781106,93,93,93,93,0,373
781108,93.0625,93.0625,93,93,9,373
781109,93.15625,93.15625,93.15625,93.15625,0,373
781110,93.5,93.5,93.5,93.5,60,415
781113,93.8125,93.8125,93.6875,93.6875,1,414
781114,93.6875,93.90625,93.6875,93.90625,6,419
781115,94.34375,94.4375,94.34375,94.4375,50,438
781116,94.46875,94.5625,94.46875,94.5625,21,441
781117,94.46875,94.5625,94.46875,94.5625,31,422
781120,94.59375,94.625,94.5625,94.5625,50,472
781121,94.21875,94.21875,94,94,138,479
781122,93.9375,94.03125,93.9375,94.03125,1,480
781124,93.6875,93.6875,93.5625,93.5625,85,515
781127,93.65625,93.65625,93.625,93.625,82,472
781128,93.4375,93.4375,93.375,93.4375,35,482
781129,93.28125,93.3125,93.28125,93.3125,2,483
781130,93.28125,93.3125,93.28125,93.3125,32,511
781201,93.46875,93.875,93.4375,93.84375,21,503
781204,93.40625,93.5,93.40625,93.40625,27,511
781205,93.46875,93.46875,93.34375,93.34375,35,533
781206,93.4375,93.4375,93.375,93.375,50,583
781207,93.15625,93.15625,92.9375,92.96875,35,585
781208,92.875,92.875,92.75,92.75,11,584
781211,92.8125,92.8125,92.8125,92.8125,147,662
781212,92.71875,92.71875,92.59375,92.59375,27,635
781213,92.25,92.28125,91.96875,92.03125,103,625
