"Date","Open","High","Low","Close","Volume","OpenInt"
01/03/2000,88.96875,88.96875,88.75000,88.75000,1,1
01/04/2000,89.50000,89.50000,89.50000,89.50000,0,1
01/05/2000,88.59375,88.59375,88.59375,88.59375,0,1
01/06/2000,89.31250,89.31250,89.31250,89.31250,0,1
01/07/2000,89.84375,89.84375,89.84375,89.84375,0,1
01/10/2000,89.53125,89.53125,89.53125,89.53125,0,1
01/11/2000,89.21875,89.21875,88.56250,88.56250,1,2
01/12/2000,88.37500,88.37500,88.37500,88.37500,0,2
01/13/2000,89.25000,89.25000,89.25000,89.25000,0,2
01/14/2000,88.75000,88.75000,88.75000,88.75000,0,2
01/18/2000,88.18750,88.18750,88.18750,88.18750,0,2
01/19/2000,88.50000,88.50000,88.50000,88.50000,0,2
01/20/2000,88.18750,88.37500,88.18750,88.37500,1,3
01/21/2000,88.71875,88.71875,88.71875,88.71875,0,3
01/24/2000,89.34375,89.34375,89.34375,89.34375,0,3
01/25/2000,89.59375,89.59375,89.59375,89.59375,0,3
01/26/2000,90.31250,90.31250,90.31250,90.31250,0,3
01/27/2000,90.71875,91.06250,90.71875,91.06250,1,3
01/28/2000,92.50000,92.50000,92.50000,92.50000,3,2
01/31/2000,91.75000,91.75000,91.75000,91.75000,0,2
02/01/2000,92.40625,92.40625,92.40625,92.40625,0,2
02/02/2000,92.96875,92.96875,92.96875,92.96875,0,2
02/03/2000,93.81250,93.81250,93.81250,93.81250,0,2
02/04/2000,93.46875,93.46875,93.46875,93.46875,0,2
02/07/2000,92.59375,92.59375,92.59375,92.59375,0,2
02/08/2000,93.71875,93.71875,93.71875,93.71875,0,2
02/09/2000,92.53125,92.53125,92.53125,92.53125,0,2
02/10/2000,91.62500,91.62500,91.62500,91.62500,0,2
02/11/2000,92.34375,92.34375,92.34375,92.34375,0,2
02/14/2000,93.09375,93.09375,93.09375,93.09375,0,2
02/15/2000,92.68750,92.68750,92.68750,92.68750,0,2
02/16/2000,92.65625,92.65625,92.65625,92.65625,0,2
02/17/2000,93.15625,93.15625,93.15625,93.15625,0,2
02/18/2000,94.06250,94.06250,94.06250,94.06250,202,204
