"Date","Open","High","Low","Close","Volume","OpenInt"
10/02/2000,98.09375,98.09375,98.09375,98.09375,1,1
10/03/2000,97.62500,97.62500,97.62500,97.62500,1,0
10/04/2000,97.56250,97.56250,97.56250,97.56250,0,0
10/05/2000,98.03125,98.03125,98.03125,98.03125,0,0
10/06/2000,98.62500,98.62500,98.62500,98.62500,0,0
10/10/2000,98.90625,98.90625,98.90625,98.90625,0,0
10/11/2000,98.93750,98.93750,98.93750,98.93750,0,0
10/12/2000,99.21875,99.21875,99.21875,99.21875,0,0
10/13/2000,99.25000,99.25000,99.25000,99.25000,0,0
10/16/2000,99.06250,99.06250,99.06250,99.06250,0,0
10/17/2000,99.84375,99.84375,99.84375,99.84375,0,0
10/18/2000,99.78125,99.78125,99.78125,99.78125,0,0
10/19/2000,100.00000,100.00000,100.00000,100.00000,0,0
10/20/2000,100.40625,100.40625,100.40625,100.40625,0,0
10/23/2000,101.00000,101.00000,101.00000,101.00000,0,0
10/24/2000,100.59375,100.59375,100.59375,100.59375,0,0
10/25/2000,100.12500,100.12500,100.12500,100.12500,0,0
10/26/2000,100.28125,100.28125,100.28125,100.28125,0,0
10/27/2000,100.18750,100.18750,100.18750,100.18750,0,0
10/30/2000,100.12500,100.12500,100.12500,100.12500,100,100
10/31/2000,100.40625,100.40625,99.50000,99.62500,2,100
11/01/2000,99.81250,99.81250,99.81250,99.81250,0,100
11/02/2000,99.71875,99.71875,99.71875,99.71875,0,100
11/03/2000,98.71875,98.71875,98.71875,98.71875,0,0
11/06/2000,98.21875,98.40625,98.21875,98.40625,2,0
11/07/2000,98.40625,98.40625,98.40625,98.40625,0,100
11/08/2000,98.68750,98.68750,98.68750,98.68750,0,100
11/09/2000,99.03125,99.03125,99.03125,99.03125,0,100
11/10/2000,98.84375,98.84375,98.84375,98.84375,0,100
11/13/2000,99.31250,99.31250,99.31250,99.31250,0,100
11/14/2000,99.65625,99.65625,99.65625,99.65625,2,4
11/15/2000,99.59375,100.12500,99.59375,100.12500,2,0
11/16/2000,100.37500,100.37500,100.37500,100.37500,34,34
11/17/2000,100.06250,100.06250,100.06250,100.06250,0,34
11/20/2000,100.21875,100.21875,100.21875,100.21875,415,0
11/21/2000,100.46875,100.46875,100.46875,100.46875,0,0
11/22/2000,101.62500,101.62500,101.62500,101.62500,0,34
11/24/2000,101.31250,101.31250,101.31250,101.31250,216,34
11/27/2000,100.96875,101.06250,100.96875,101.06250,13,13
11/28/2000,101.43750,101.43750,101.43750,101.43750,0,8
11/29/2000,101.68750,101.68750,101.68750,101.68750,40,13
11/30/2000,102.50000,102.50000,102.50000,102.50000,0,8
12/01/2000,101.90625,101.90625,101.90625,101.90625,1,8
12/04/2000,101.71875,101.71875,101.71875,101.71875,1,8
12/05/2000,102.53125,102.53125,102.53125,102.53125,1,8
12/06/2000,103.25000,103.25000,103.25000,103.25000,1,8
12/07/2000,103.40625,103.40625,103.40625,103.40625,60,58
12/08/2000,103.12500,103.12500,103.06250,103.06250,2,60
12/11/2000,103.00000,103.00000,103.00000,103.00000,10,70
12/12/2000,102.84375,103.12500,102.84375,103.12500,6,58
12/13/2000,103.81250,103.81250,103.81250,103.81250,0,58
12/14/2000,104.25000,104.25000,104.25000,104.25000,0,58
12/15/2000,104.53125,104.53125,104.53125,104.53125,0,8
12/18/2000,104.40625,104.40625,104.40625,104.40625,1,56
12/19/2000,104.25000,104.25000,104.25000,104.25000,0,56
12/20/2000,104.50000,104.71875,104.50000,104.71875,4,57
12/21/2000,104.96875,104.96875,104.96875,104.96875,0,57
12/22/2000,105.12500,105.12500,105.12500,105.12500,50,82
12/26/2000,104.90625,104.90625,104.90625,104.90625,1,82
12/27/2000,104.34375,104.34375,104.34375,104.34375,1,82
12/28/2000,104.28125,104.28125,104.28125,104.28125,1,82
12/29/2000,104.12500,104.12500,104.12500,104.12500,1,82
01/02/2001,105.78125,105.78125,105.78125,105.78125,1,83
01/03/2001,103.87500,103.87500,103.87500,103.87500,1,83
01/04/2001,104.28125,104.28125,104.28125,104.28125,1,84
01/05/2001,104.25000,104.75000,104.25000,104.75000,70,34
01/08/2001,104.75000,104.75000,104.75000,104.75000,0,34
01/09/2001,104.53125,104.53125,104.53125,104.53125,0,34
01/10/2001,103.75000,103.75000,103.75000,103.75000,0,34
01/11/2001,102.93750,102.93750,102.93750,102.93750,0,34
01/12/2001,102.12500,102.12500,102.12500,102.12500,0,34
01/16/2001,102.40625,102.40625,102.40625,102.40625,0,34
01/17/2001,103.31250,103.31250,103.31250,103.31250,0,34
01/18/2001,104.00000,104.00000,104.00000,104.00000,0,34
01/19/2001,102.87500,102.87500,102.87500,102.87500,60,61
01/22/2001,102.34375,102.34375,102.34375,102.34375,1,61
01/23/2001,101.75000,101.75000,101.75000,101.75000,1,61
01/24/2001,101.71875,101.71875,101.59375,101.59375,1,62
01/25/2001,102.00000,102.09375,102.00000,102.09375,1,61
01/26/2001,102.31250,102.31250,101.90625,101.90625,1,62
01/29/2001,101.46875,101.46875,101.46875,101.46875,1,62
01/30/2001,102.40625,102.40625,102.40625,102.40625,1,62
01/31/2001,102.56250,103.00000,102.56250,103.00000,2,62
02/01/2001,104.09375,104.09375,104.09375,104.09375,1,62
02/02/2001,103.40625,103.40625,103.40625,103.40625,1,62
02/05/2001,103.71875,103.71875,103.71875,103.71875,1,62
02/06/2001,103.40625,103.40625,103.40625,103.40625,1,62
02/07/2001,103.40625,103.40625,103.40625,103.40625,1,62
02/08/2001,103.40625,103.40625,103.40625,103.40625,1,62
02/09/2001,104.00000,104.00000,104.00000,104.00000,22,82
02/12/2001,103.43750,103.43750,103.43750,103.43750,1,82
02/13/2001,103.25000,103.25000,103.25000,103.25000,1,82
02/14/2001,103.06250,103.06250,103.06250,103.06250,1,82
02/15/2001,102.21875,102.21875,102.21875,102.21875,1,82
02/16/2001,102.75000,102.75000,102.75000,102.75000,1,82
02/20/2001,102.84375,102.84375,102.84375,102.84375,1,82
02/21/2001,102.34375,102.34375,102.34375,102.34375,1,82
02/22/2001,102.06250,102.06250,102.06250,102.06250,1,82
02/23/2001,102.53125,102.53125,102.53125,102.53125,1,82
02/26/2001,103.03125,103.03125,103.03125,103.03125,1,82
02/27/2001,104.28125,104.28125,104.28125,104.28125,1,82
02/28/2001,104.46875,104.46875,104.46875,104.46875,1,82
03/01/2001,105.12500,105.12500,105.12500,105.12500,1,82
03/02/2001,103.96875,103.96875,103.96875,103.96875,1,82
03/05/2001,104.00000,104.00000,104.00000,104.00000,1,82
03/06/2001,103.81250,103.81250,103.81250,103.81250,1,82
03/07/2001,104.62500,104.62500,104.62500,104.62500,1,82
03/08/2001,104.81250,104.81250,104.81250,104.81250,1,82
03/09/2001,104.59375,104.59375,104.59375,104.59375,1,82
03/12/2001,104.75000,104.75000,104.75000,104.75000,1,82
03/13/2001,104.53125,104.53125,104.53125,104.53125,1,82
03/14/2001,105.15625,105.15625,105.15625,105.15625,25,107
03/15/2001,105.18750,105.18750,105.18750,105.18750,3,107
03/16/2001,105.59375,105.59375,105.59375,105.59375,0,107
03/19/2001,105.09375,105.09375,105.09375,105.09375,0,107
03/20/2001,105.46875,105.46875,105.46875,105.46875,0,107
03/21/2001,105.46875,105.46875,105.46875,105.46875,0,107
03/22/2001,106.06250,106.06250,105.96875,105.96875,1,106
03/23/2001,105.25000,105.25000,105.25000,105.25000,0,106
03/26/2001,104.50000,104.50000,104.50000,104.50000,0,106
03/27/2001,103.25000,103.25000,103.25000,103.25000,0,106
03/28/2001,103.06250,103.06250,103.06250,103.06250,0,106
03/29/2001,102.96875,102.96875,102.96875,102.96875,0,107
03/30/2001,103.21875,103.21875,103.21875,103.21875,6,107
04/02/2001,102.90625,102.90625,102.90625,102.90625,105,136
04/03/2001,103.06250,103.06250,103.06250,103.06250,0,136
04/04/2001,102.90625,102.90625,102.90625,102.90625,0,136
04/05/2001,102.62500,102.62500,102.62500,102.62500,0,136
04/06/2001,103.40625,103.62500,103.40625,103.62500,2,135
04/09/2001,103.12500,103.12500,103.12500,103.12500,0,135
04/10/2001,101.71875,101.71875,101.37500,101.37500,1,136
04/11/2001,101.53125,101.53125,101.53125,101.53125,60,134
04/12/2001,101.37500,101.37500,101.37500,101.37500,20,99
04/16/2001,100.71875,100.71875,100.28125,100.28125,2,101
04/17/2001,100.93750,100.93750,100.93750,100.93750,0,101
04/18/2001,100.93750,100.93750,100.93750,100.93750,131,230
04/19/2001,99.40625,99.40625,99.40625,99.40625,101,330
04/20/2001,99.31250,99.31250,99.31250,99.31250,0,330
04/23/2001,100.06250,100.06250,100.06250,100.06250,0,330
04/24/2001,99.81250,99.81250,99.81250,99.81250,0,330
04/25/2001,99.43750,99.43750,99.43750,99.43750,0,330
04/26/2001,99.25000,100.40625,99.25000,100.40625,1,331
04/27/2001,99.12500,99.12500,99.12500,99.12500,13,344
04/30/2001,98.96875,99.34375,98.96875,99.34375,1,345
05/01/2001,99.62500,99.87500,99.62500,99.87500,96,355
05/02/2001,100.40625,100.40625,100.40625,100.40625,4,355
05/03/2001,101.28125,101.28125,101.28125,101.28125,33,363
05/04/2001,101.15625,101.15625,101.15625,101.15625,30,352
05/07/2001,100.90625,100.90625,100.90625,100.90625,0,352
05/08/2001,100.40625,100.40625,100.40625,100.40625,3,353
05/09/2001,100.90625,100.90625,100.90625,100.90625,3,353
05/10/2001,99.78125,99.78125,99.78125,99.78125,50,403
05/11/2001,98.53125,98.53125,97.93750,97.93750,31,383
05/14/2001,98.37500,98.37500,98.37500,98.37500,0,383
05/15/2001,97.75000,97.75000,97.75000,97.75000,460,718
05/16/2001,98.65625,98.65625,98.12500,98.12500,36,733
05/17/2001,98.81250,98.81250,98.81250,98.81250,1,733
05/18/2001,98.96875,99.15625,98.96875,99.15625,69,785
05/21/2001,98.62500,99.21875,98.62500,99.21875,33,785
05/22/2001,99.06250,99.06250,99.06250,99.06250,5897,5918
05/23/2001,98.84375,98.84375,98.84375,98.84375,3170,9065
05/24/2001,98.71875,98.71875,97.96875,97.96875,5913,13954
05/25/2001,97.81250,97.93750,97.81250,97.93750,1005,14975
05/29/2001,98.28125,98.28125,97.90625,97.90625,1516,15175
05/30/2001,97.96875,98.00000,97.93750,97.93750,1179,16225
05/31/2001,98.56250,98.87500,98.56250,98.87500,148,16427
06/01/2001,99.03125,99.84375,99.03125,99.68750,28,16444
06/04/2001,100.09375,100.12500,99.93750,99.93750,26,16447
06/05/2001,99.68750,100.43750,99.68750,100.34375,43,16452
06/06/2001,100.03125,100.46875,100.00000,100.37500,1625,15393
06/07/2001,99.93750,99.93750,99.75000,99.78125,2402,16613
06/08/2001,99.68750,99.78125,99.53125,99.59375,1739,17946
06/11/2001,99.78125,100.37500,99.78125,100.12500,4325,21031
06/12/2001,100.31250,100.75000,100.31250,100.59375,105,20994
06/13/2001,100.65625,100.68750,100.21875,100.56250,77,21043
06/14/2001,100.90625,101.09375,100.71875,100.87500,2369,21085
06/15/2001,100.46875,101.25000,100.37500,100.43750,134,21107
06/18/2001,100.50000,100.56250,100.25000,100.34375,244,21104
06/19/2001,100.28125,100.46875,99.90625,100.46875,1360,20507
06/20/2001,100.68750,101.03125,100.62500,100.78125,262,20536
06/21/2001,100.87500,101.62500,100.78125,101.09375,256,20559
06/22/2001,101.62500,101.96875,101.50000,101.96875,232,20706
06/25/2001,101.96875,101.96875,101.62500,101.78125,299,20798
06/26/2001,101.78125,101.87500,100.75000,101.03125,933,21034
06/27/2001,100.93750,101.53125,100.78125,101.25000,707,21439
06/28/2001,101.46875,101.71875,100.31250,100.46875,327,21417
06/29/2001,100.40625,100.40625,99.53125,99.62500,854,21384
07/02/2001,99.59375,100.21875,99.53125,100.21875,148,21392
07/03/2001,99.75000,99.90625,99.68750,99.71875,92,21429
07/05/2001,99.84375,99.96875,99.12500,99.31250,1096,21995
07/06/2001,99.46875,99.84375,99.12500,99.65625,348,22041
07/09/2001,99.87500,100.21875,99.62500,100.15625,977,22312
07/10/2001,100.21875,100.75000,100.21875,100.59375,566,22286
07/11/2001,100.68750,100.93750,100.28125,100.34375,1137,23110
07/12/2001,100.65625,101.18750,100.59375,100.93750,419,23238
07/13/2001,101.18750,101.18750,100.62500,101.09375,572,23460
07/16/2001,101.31250,101.68750,101.21875,101.62500,374,23603
07/17/2001,101.62500,101.78125,101.31250,101.71875,1078,24196
07/18/2001,101.71875,102.75000,101.40625,102.68750,3014,24860
07/19/2001,102.71875,102.71875,102.28125,102.53125,505,24839
07/20/2001,102.71875,102.90625,102.21875,102.40625,2293,26277
07/23/2001,102.31250,102.68750,102.12500,102.65625,442,26394
07/24/2001,102.65625,102.93750,102.56250,102.90625,2577,28587
07/25/2001,102.53125,102.68750,102.03125,102.18750,232,28707
07/26/2001,102.31250,102.40625,102.09375,102.12500,1906,29471
07/27/2001,102.75000,103.18750,102.34375,102.71875,867,29833
07/30/2001,102.81250,103.09375,102.50000,103.00000,352,29955
07/31/2001,103.03125,103.37500,102.81250,103.28125,4126,30502
08/01/2001,102.87500,103.31250,102.75000,103.03125,389,31580
08/02/2001,102.71875,102.78125,102.28125,102.40625,6391,33077
08/03/2001,102.25000,102.43750,101.84375,102.31250,1863,32858
08/06/2001,102.18750,102.25000,101.87500,102.21875,143,32822
08/07/2001,102.37500,102.56250,102.06250,102.15625,6253,36099
08/08/2001,102.28125,103.34375,102.15625,103.18750,4572,37831
08/09/2001,103.37500,103.62500,102.84375,102.90625,4696,40026
08/10/2001,103.09375,103.50000,102.90625,103.25000,1559,40799
08/13/2001,103.28125,103.78125,103.21875,103.37500,7801,44489
08/14/2001,103.12500,103.34375,102.87500,103.31250,8349,51178
08/15/2001,103.37500,103.56250,102.78125,103.18750,1533,51236
08/16/2001,103.25000,103.81250,103.18750,103.65625,3868,53128
08/17/2001,103.59375,104.56250,103.59375,104.50000,5200,54984
08/20/2001,104.31250,104.53125,103.90625,104.03125,34834,67287
08/21/2001,104.00000,104.37500,103.78125,104.18750,22686,78333
08/22/2001,104.37500,104.37500,103.65625,104.25000,20318,89948
08/23/2001,104.34375,104.81250,104.31250,104.68750,55647,129675
08/24/2001,104.53125,104.62500,103.87500,104.25000,95291,181833
08/27/2001,104.15625,104.34375,104.00000,104.03125,56792,211386
08/28/2001,104.12500,105.00000,104.09375,104.84375,109579,268469
08/29/2001,104.84375,105.53125,104.71875,105.46875,131674,334927
08/30/2001,105.50000,105.78125,105.06250,105.31250,317742,386534
08/31/2001,105.18750,105.40625,104.87500,105.31250,162822,392936
09/04/2001,105.40625,105.40625,103.56250,103.68750,326097,401779
09/05/2001,103.87500,104.12500,103.75000,103.84375,210645,408550
09/06/2001,103.87500,104.93750,103.75000,104.75000,276599,424318
09/07/2001,104.68750,105.75000,104.62500,105.31250,276108,439310
09/10/2001,105.50000,105.90625,104.50000,104.68750,216981,444748
09/11/2001,104.68750,106.03125,104.43750,105.84375,100802,450957
09/13/2001,105.65625,105.81250,104.65625,105.75000,161236,458981
09/14/2001,105.71875,106.21875,105.34375,106.12500,157553,467444
09/17/2001,106.12500,106.18750,105.28125,105.40625,179695,473943
09/18/2001,105.15625,105.31250,103.37500,103.68750,304786,497993
09/19/2001,103.71875,103.84375,102.93750,103.62500,294342,517815
09/20/2001,103.59375,103.90625,102.53125,102.71875,292715,518580
