"Date","Open","High","Low","Close","Volume","OpenInt"
05/17/1999,96.37500,96.37500,96.37500,96.37500,5,4
05/18/1999,96.46900,96.46900,96.46900,96.46900,0,4
05/19/1999,97.25000,97.25000,97.25000,97.25000,0,4
05/20/1999,97.03100,97.03100,97.03100,97.03100,0,4
05/21/1999,97.43800,97.43800,97.43800,97.43800,0,4
05/24/1999,97.59400,97.59400,97.59400,97.59400,0,4
05/25/1999,97.56200,97.56200,97.56200,97.56200,0,4
05/26/1999,97.09400,97.09400,97.09400,97.09400,0,4
05/27/1999,96.53100,96.53100,96.53100,96.53100,0,4
05/28/1999,96.75000,96.75000,96.75000,96.75000,0,4
06/01/1999,95.46900,95.46900,95.46900,95.46900,0,4
06/02/1999,95.56200,95.56200,95.56200,95.56200,0,4
06/03/1999,95.50000,95.50000,95.50000,95.50000,0,4
06/04/1999,95.50000,95.50000,95.50000,95.50000,0,4
06/07/1999,95.53100,95.53100,95.53100,95.53100,0,4
06/08/1999,95.03100,95.03100,95.03100,95.03100,0,4
06/09/1999,94.87500,94.87500,94.87500,94.87500,0,4
06/10/1999,94.40600,94.40600,94.40600,94.40600,0,4
06/11/1999,93.34400,93.34400,93.34400,93.34400,0,4
06/14/1999,93.81200,93.81200,93.81200,93.81200,0,4
06/15/1999,93.81200,93.81200,93.81200,93.81200,0,4
06/16/1999,94.03100,94.03100,94.03100,94.03100,0,4
06/17/1999,95.40600,95.40600,95.40600,95.40600,0,4
06/18/1999,95.06200,95.06200,95.06200,95.06200,0,4
06/21/1999,94.43800,94.43800,94.43800,94.43800,0,4
06/22/1999,94.09400,94.09400,94.09400,94.09400,0,4
06/23/1999,93.46900,93.46900,93.46900,93.46900,0,4
06/24/1999,93.00000,93.00000,93.00000,93.00000,0,4
06/25/1999,93.21900,93.21900,93.21900,93.21900,0,4
06/28/1999,94.00000,94.00000,94.00000,94.00000,0,4
06/29/1999,94.21900,94.43800,94.21900,94.31200,30,24
06/30/1999,95.18800,95.18800,95.18800,95.18800,0,24
07/01/1999,94.90600,94.90600,94.90600,94.90600,0,24
07/02/1999,95.21900,95.21900,95.21900,95.21900,0,24
07/06/1999,94.75000,94.75000,94.75000,94.75000,0,24
07/07/1999,94.59400,94.59400,94.59400,94.59400,0,24
07/08/1999,95.43800,95.43800,95.43800,95.43800,0,24
07/09/1999,95.34400,95.34400,95.34400,95.34400,0,24
07/12/1999,96.46900,96.46900,96.46900,96.46900,10,32
07/13/1999,96.65600,96.65600,96.65600,96.65600,0,32
07/14/1999,96.34400,96.34400,96.34400,96.34400,0,32
07/15/1999,96.43800,96.43800,96.43800,96.43800,0,32
07/16/1999,96.71900,96.71900,96.71900,96.71900,0,32
07/19/1999,96.68800,96.68800,96.68800,96.68800,0,32
07/20/1999,96.84400,96.84400,96.84400,96.84400,0,32
07/21/1999,96.59400,96.59400,96.59400,96.59400,0,32
07/22/1999,95.68800,95.68800,95.68800,95.68800,0,32
07/23/1999,95.18800,95.18800,95.18800,95.18800,0,32
07/26/1999,95.12500,95.12500,95.12500,95.12500,0,32
07/27/1999,95.34400,95.34400,95.34400,95.34400,0,32
07/28/1999,95.34400,95.34400,95.34400,95.34400,0,32
07/29/1999,94.90600,94.90600,94.90600,94.90600,0,32
07/30/1999,94.46900,94.46900,94.46900,94.46900,0,32
08/02/1999,94.40600,94.40600,94.40600,94.40600,0,32
08/03/1999,94.15600,94.15600,94.15600,94.15600,0,32
08/04/1999,94.34400,94.34400,94.34400,94.34400,0,32
08/05/1999,94.62500,94.62500,94.62500,94.62500,0,32
08/06/1999,93.46900,93.46900,93.46900,93.46900,0,32
08/09/1999,92.93800,92.93800,92.93800,92.93800,0,32
08/10/1999,92.81200,92.81200,92.81200,92.81200,0,32
08/11/1999,93.15600,93.15600,93.15600,93.15600,0,32
08/12/1999,92.81200,92.81200,92.81200,92.81200,0,32
08/13/1999,93.62500,93.62500,93.62500,93.62500,0,32
08/16/1999,93.56200,93.56200,93.56200,93.56200,1,33
08/17/1999,94.31200,94.31200,94.31200,94.31200,0,33
08/18/1999,94.43800,94.43800,94.43800,94.43800,0,33
08/19/1999,94.18800,94.18800,94.18800,94.18800,0,33
08/20/1999,94.34400,94.34400,94.34400,94.34400,0,33
08/23/1999,94.34400,94.34400,94.34400,94.34400,0,33
08/24/1999,94.75000,94.75000,94.75000,94.75000,0,33
08/25/1999,95.81200,95.81200,95.81200,95.81200,0,33
08/26/1999,95.87500,95.87500,95.87500,95.87500,0,33
08/27/1999,94.81200,94.81200,94.81200,94.81200,0,33
08/30/1999,93.68800,93.68800,93.68800,93.68800,0,33
08/31/1999,93.50000,93.50000,93.50000,93.50000,0,33
09/01/1999,93.40600,93.40600,93.40600,93.40600,14,43
09/02/1999,93.21900,93.21900,92.65600,92.65600,1,34
