"Date","Open","High","Low","Close","Volume","OpenInt"
06/29/1999,93.65600,93.87500,93.65600,93.75000,30,20
06/30/1999,94.62500,94.62500,94.62500,94.62500,0,20
07/01/1999,94.34400,94.34400,94.34400,94.34400,0,20
07/02/1999,94.65600,94.65600,94.65600,94.65600,0,20
07/06/1999,94.18800,94.18800,94.18800,94.18800,0,20
07/07/1999,94.03100,94.03100,94.03100,94.03100,0,20
07/08/1999,94.93800,94.93800,94.93800,94.93800,0,20
07/09/1999,94.84400,94.84400,94.84400,94.84400,0,20
07/12/1999,95.93800,95.93800,95.93800,95.93800,10,28
07/13/1999,96.12500,96.12500,96.12500,96.12500,0,28
07/14/1999,95.81200,95.81200,95.81200,95.81200,0,28
07/15/1999,95.90600,95.90600,95.90600,95.90600,0,28
07/16/1999,96.18800,96.18800,96.18800,96.18800,0,28
07/19/1999,96.15600,96.15600,96.15600,96.15600,0,28
07/20/1999,96.31200,96.31200,96.31200,96.31200,0,28
07/21/1999,96.06200,96.06200,96.06200,96.06200,0,28
07/22/1999,95.15600,95.15600,95.15600,95.15600,0,28
07/23/1999,94.65600,94.65600,94.65600,94.65600,0,28
07/26/1999,94.59400,94.59400,94.59400,94.59400,0,28
07/27/1999,94.81200,94.81200,94.81200,94.81200,0,28
07/28/1999,94.81200,94.81200,94.81200,94.81200,0,28
07/29/1999,94.37500,94.37500,94.37500,94.37500,0,28
07/30/1999,93.93800,93.93800,93.93800,93.93800,0,28
08/02/1999,93.87500,93.87500,93.87500,93.87500,0,28
08/03/1999,93.62500,93.62500,93.62500,93.62500,0,28
08/04/1999,93.81200,93.81200,93.81200,93.81200,0,28
08/05/1999,94.09400,94.09400,94.09400,94.09400,0,28
08/06/1999,92.93800,92.93800,92.93800,92.93800,0,28
08/09/1999,92.40600,92.40600,92.40600,92.40600,0,28
08/10/1999,92.28100,92.28100,92.28100,92.28100,0,28
08/11/1999,92.62500,92.62500,92.62500,92.62500,0,28
08/12/1999,92.28100,92.28100,92.28100,92.28100,0,28
08/13/1999,93.09400,93.09400,93.09400,93.09400,0,28
08/16/1999,93.00000,93.00000,93.00000,93.00000,1,29
08/17/1999,93.75000,93.75000,93.75000,93.75000,0,29
08/18/1999,93.87500,93.87500,93.87500,93.87500,0,29
08/19/1999,93.62500,93.62500,93.62500,93.62500,0,29
08/20/1999,93.78100,93.78100,93.78100,93.78100,0,29
08/23/1999,93.78100,93.78100,93.78100,93.78100,0,29
08/24/1999,94.18800,94.18800,94.18800,94.18800,0,29
08/25/1999,95.25000,95.25000,95.25000,95.25000,0,29
08/26/1999,95.31200,95.31200,95.31200,95.31200,0,29
08/27/1999,94.25000,94.25000,94.25000,94.25000,0,29
08/30/1999,93.12500,93.12500,93.12500,93.12500,0,29
08/31/1999,92.93800,92.93800,92.93800,92.93800,0,29
09/01/1999,92.84400,92.84400,92.84400,92.84400,12,29
09/02/1999,92.09400,92.09400,92.09400,92.09400,0,29
09/03/1999,93.31200,93.31200,93.31200,93.31200,40,69
09/07/1999,92.62500,92.62500,92.62500,92.62500,0,69
09/08/1999,92.81200,92.81200,92.81200,92.81200,0,69
09/09/1999,92.40600,92.40600,92.40600,92.40600,0,69
09/10/1999,93.15600,93.15600,93.15600,93.15600,0,69
09/13/1999,92.84400,92.84400,92.84400,92.84400,0,69
09/14/1999,92.21900,92.21900,92.21900,92.21900,0,69
09/15/1999,92.34400,92.34400,92.34400,92.34400,0,69
09/16/1999,92.68800,92.68800,92.68800,92.68800,0,69
09/17/1999,93.18800,93.18800,93.18800,93.18800,0,69
09/20/1999,92.90600,92.90600,92.90600,92.90600,0,69
09/21/1999,92.75000,92.75000,92.75000,92.75000,0,69
09/22/1999,92.93800,92.93800,92.93800,92.93800,0,69
09/23/1999,93.65600,93.65600,93.65600,93.65600,0,69
09/24/1999,94.53100,94.53100,94.53100,94.53100,0,69
09/27/1999,93.81200,93.81200,93.81200,93.81200,0,69
09/28/1999,93.21900,93.21900,93.21900,93.21900,0,69
09/29/1999,92.62500,92.62500,92.50000,92.50000,1,69
09/30/1999,93.28100,93.28100,93.28100,93.28100,0,69
10/01/1999,92.21900,92.21900,92.21900,92.21900,0,69
10/04/1999,92.78100,92.78100,92.78100,92.78100,0,69
10/05/1999,91.78100,91.78100,91.78100,91.78100,0,69
10/06/1999,92.00000,92.03100,92.00000,92.03100,10,69
10/07/1999,91.78100,92.00000,91.78100,92.00000,1,70
10/08/1999,92.00000,92.00000,92.00000,92.00000,0,70
10/12/1999,91.65600,91.65600,91.65600,91.65600,0,70
10/13/1999,91.03100,91.03100,91.03100,91.03100,0,70
10/14/1999,90.68800,90.68800,90.68800,90.68800,1,70
10/15/1999,91.34400,91.34400,91.34400,91.34400,0,70
10/18/1999,90.90600,90.90600,90.90600,90.90600,0,70
10/19/1999,90.50000,90.50000,90.50000,90.50000,1,71
10/20/1999,90.56200,90.56200,90.56200,90.56200,0,71
10/21/1999,90.37500,90.37500,90.37500,90.37500,0,71
10/22/1999,90.37500,90.37500,90.37500,90.37500,0,71
10/25/1999,89.87500,90.43800,89.87500,90.43800,4,75
10/26/1999,90.34400,90.34400,90.34400,90.34400,10,75
10/27/1999,90.96900,90.96900,90.96900,90.96900,0,75
10/28/1999,91.65600,91.78100,91.65600,91.78100,1,74
10/29/1999,93.12500,93.12500,93.12500,93.12500,0,74
11/01/1999,92.78100,92.78100,92.78100,92.78100,0,74
11/02/1999,93.12500,93.12500,93.12500,93.12500,37,90
11/03/1999,93.46900,93.46900,93.15600,93.15600,5,92
11/04/1999,93.84400,93.84400,93.84400,93.84400,17,109
11/05/1999,94.40600,94.40600,94.40600,94.40600,0,108
11/08/1999,94.21900,94.21900,94.21900,94.21900,0,108
11/09/1999,94.21900,94.21900,94.21900,94.21900,0,108
11/10/1999,94.00000,94.00000,94.00000,94.00000,0,108
11/12/1999,94.81200,94.81200,94.81200,94.81200,0,108
11/15/1999,94.81200,94.81200,94.81200,94.81200,19,111
11/16/1999,94.62500,94.62500,94.62500,94.62500,184,275
11/17/1999,94.00000,94.00000,94.00000,94.00000,50,325
11/18/1999,93.75000,93.75000,93.75000,93.75000,0,325
11/19/1999,93.84400,93.84400,93.84400,93.84400,0,325
11/22/1999,93.65600,93.65600,93.65600,93.65600,0,325
11/23/1999,93.59400,93.59400,93.59400,93.59400,0,325
11/24/1999,93.37500,93.37500,93.37500,93.37500,1,325
11/26/1999,93.06200,93.06200,93.06200,93.06200,0,325
11/29/1999,92.09400,92.09400,92.09400,92.09400,0,325
11/30/1999,92.43800,92.43800,92.43800,92.43800,6,321
12/01/1999,92.15600,92.15600,92.15600,92.15600,80,361
12/02/1999,91.87500,91.87500,91.87500,91.87500,0,361
12/03/1999,92.75000,92.75000,92.75000,92.75000,0,361
12/06/1999,92.96900,92.96900,92.96900,92.96900,0,361
12/07/1999,93.43800,93.43800,93.43800,93.43800,0,371
12/08/1999,93.09400,93.09400,93.09400,93.09400,0,361
12/09/1999,93.25000,93.25000,93.25000,93.25000,0,361
12/10/1999,93.96900,93.96900,93.96900,93.96900,0,361
12/13/1999,93.62500,93.62500,93.62500,93.62500,195,444
12/14/1999,92.34400,92.34400,92.34400,92.34400,0,444
12/15/1999,91.93800,91.93800,91.93800,91.93800,0,444
12/16/1999,91.18800,91.18800,91.18800,91.18800,27,446
12/17/1999,91.15600,91.15600,91.15600,91.15600,0,446
12/20/1999,91.06200,91.06200,90.56200,90.59400,10,454
12/21/1999,90.37500,90.37500,90.37500,90.37500,150,594
12/22/1999,90.40600,90.40600,90.40600,90.40600,620,1214
12/23/1999,90.25000,90.25000,90.25000,90.25000,0,594
12/27/1999,90.62500,90.62500,90.62500,90.62500,50,644
12/28/1999,90.37500,90.37500,90.37500,90.37500,220,761
12/29/1999,90.65600,90.65600,90.65600,90.65600,0,761
12/30/1999,90.78100,90.78100,90.78100,90.78100,140,691
12/31/1999,90.28100,90.28100,90.28100,90.28100,62,702
01/03/2000,89.25000,89.25000,89.25000,89.25000,10,652
01/04/2000,90.00000,90.00000,90.00000,90.00000,20,672
01/05/2000,89.09400,89.09400,89.09400,89.09400,108,607
01/06/2000,89.81200,89.81200,89.81200,89.81200,0,607
01/07/2000,90.34400,90.34400,90.34400,90.34400,0,607
01/10/2000,89.96900,89.96900,89.96900,89.96900,75,609
01/11/2000,89.15600,89.18800,88.96900,88.96900,19,611
01/12/2000,89.00000,89.00000,88.78100,88.78100,39,625
01/13/2000,89.65600,89.65600,89.65600,89.65600,10,621
01/14/2000,89.96900,89.96900,89.15600,89.15600,11,626
01/18/2000,88.50000,88.59400,88.50000,88.59400,3,623
01/19/2000,88.90600,88.90600,88.90600,88.90600,0,623
01/20/2000,88.71900,88.78100,88.71900,88.78100,4,625
01/21/2000,89.12500,89.12500,89.12500,89.12500,2,625
01/24/2000,89.75000,89.75000,89.75000,89.75000,0,625
01/25/2000,90.00000,90.00000,90.00000,90.00000,0,655
01/26/2000,90.71900,90.71900,90.71900,90.71900,185,625
01/27/2000,90.78100,91.53100,90.78100,91.46900,32,619
01/28/2000,91.00000,92.68800,90.53100,92.62500,70,599
01/31/2000,92.28100,92.50000,91.87500,91.87500,108,577
02/01/2000,92.09400,92.62500,92.06200,92.56200,159,705
02/02/2000,93.25000,93.46900,93.12500,93.12500,5,636
02/03/2000,94.46900,94.46900,94.00000,94.03100,59,619
02/04/2000,93.46900,93.71900,93.28100,93.68800,267,651
02/07/2000,93.25000,93.25000,92.75000,92.84400,51,498
02/08/2000,93.40600,94.00000,93.40600,94.00000,85,567
02/09/2000,94.18800,94.21900,92.96900,92.96900,97,469
02/10/2000,93.12500,93.12500,92.15600,92.15600,108,513
